model,id,Task-ID,domain,response_type,sequence,task,choices,truth,prediction,hit,type,task_enc,truth_enc,prediction_enc
RandomModel,17,15,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,17,13,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,17,7,spatial-relational,verify,4,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,17,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,17,10,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,17,9,spatial-relational,verify,7,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,17,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,17,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,17,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,17,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,17,14,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,17,1,spatial-relational,verify,13,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,17,4,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,17,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,17,3,spatial-relational,verify,16,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,18,3,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,18,11,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,18,4,spatial-relational,verify,3,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
RandomModel,18,10,spatial-relational,verify,4,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,18,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,18,5,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,18,15,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;A;C,True,True,1,adaption,,,
RandomModel,18,16,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,18,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,18,7,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,18,13,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,18,9,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,18,1,spatial-relational,verify,13,Left;A;B/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,18,6,spatial-relational,verify,14,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,18,12,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,18,2,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,19,11,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;C;A,True,True,1,adaption,,,
RandomModel,19,15,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
RandomModel,19,14,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
RandomModel,19,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,19,16,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,19,8,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,19,7,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,19,13,spatial-relational,verify,8,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,19,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,19,1,spatial-relational,verify,10,Left;A;B/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,19,6,spatial-relational,verify,11,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,19,5,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,19,2,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,19,3,spatial-relational,verify,14,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,19,12,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
RandomModel,19,10,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,20,12,spatial-relational,verify,1,Right;B;A/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,20,3,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,20,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,20,14,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,20,1,spatial-relational,verify,5,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,20,9,spatial-relational,verify,6,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,20,13,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,20,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,20,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,20,7,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,20,11,spatial-relational,verify,11,Right;B;A/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,20,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,20,5,spatial-relational,verify,13,Left;A;B/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,20,15,spatial-relational,verify,14,Right;B;A/Left;B;C,Right;A;C,False,True,0,adaption,,,
RandomModel,20,10,spatial-relational,verify,15,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,20,16,spatial-relational,verify,16,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,21,2,spatial-relational,verify,1,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,21,1,spatial-relational,verify,2,Left;A;B/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,21,11,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,21,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,21,10,spatial-relational,verify,5,Left;A;B/Right;C;B,Left;C;A,True,True,1,adaption,,,
RandomModel,21,15,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
RandomModel,21,8,spatial-relational,verify,7,Right;B;A/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,21,5,spatial-relational,verify,8,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
RandomModel,21,3,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,21,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,21,16,spatial-relational,verify,11,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,21,7,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;C;A,False,False,1,adaption,,,
RandomModel,21,12,spatial-relational,verify,13,Right;B;A/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,21,4,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,21,14,spatial-relational,verify,15,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,21,13,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,22,5,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,22,10,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,22,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,22,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,22,11,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,22,1,spatial-relational,verify,6,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,22,14,spatial-relational,verify,7,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,22,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,22,9,spatial-relational,verify,9,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,22,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,22,4,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,22,13,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;A;C,False,True,0,adaption,,,
RandomModel,22,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,22,12,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,22,7,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,22,15,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;A;C,False,True,0,adaption,,,
RandomModel,23,1,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,23,7,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,23,15,spatial-relational,verify,3,Right;B;A/Left;B;C,Right;A;C,False,True,0,adaption,,,
RandomModel,23,14,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,23,8,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;C;A,False,False,1,adaption,,,
RandomModel,23,13,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
RandomModel,23,11,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,23,2,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,23,10,spatial-relational,verify,9,Left;A;B/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,23,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,23,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,23,4,spatial-relational,verify,12,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,23,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,23,16,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,23,9,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,23,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,24,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,24,1,spatial-relational,verify,2,Left;A;B/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,24,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,24,14,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,24,4,spatial-relational,verify,5,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,24,16,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,24,2,spatial-relational,verify,7,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
RandomModel,24,3,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,24,11,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,24,15,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,24,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,24,13,spatial-relational,verify,12,Left;A;B/Left;B;C,Right;A;C,False,True,0,adaption,,,
RandomModel,24,5,spatial-relational,verify,13,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,24,10,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,24,6,spatial-relational,verify,15,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,24,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,25,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,25,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,25,3,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,25,9,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,25,1,spatial-relational,verify,5,Left;A;B/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,25,6,spatial-relational,verify,6,Left;A;B/Right;C;B,Right;C;A,False,False,1,adaption,,,
RandomModel,25,11,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,25,15,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,25,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,25,8,spatial-relational,verify,10,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,25,5,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,25,14,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,25,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,25,2,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
RandomModel,25,10,spatial-relational,verify,15,Left;A;B/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,25,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,26,3,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,26,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,26,11,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,26,13,spatial-relational,verify,4,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,26,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,26,9,spatial-relational,verify,6,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,26,6,spatial-relational,verify,7,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,26,16,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,26,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,26,10,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,26,1,spatial-relational,verify,11,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,26,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
RandomModel,26,4,spatial-relational,verify,13,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
RandomModel,26,15,spatial-relational,verify,14,Right;B;A/Left;B;C,Right;A;C,True,True,1,adaption,,,
RandomModel,26,5,spatial-relational,verify,15,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
RandomModel,26,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,False,False,1,adaption,,,
RandomModel,27,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,True,True,1,adaption,,,
RandomModel,27,10,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,27,3,spatial-relational,verify,3,Right;B;A/Left;B;C,Left;A;C,True,False,0,adaption,,,
RandomModel,27,6,spatial-relational,verify,4,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,27,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,27,11,spatial-relational,verify,6,Right;B;A/Left;B;C,Left;C;A,True,True,1,adaption,,,
RandomModel,27,5,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
RandomModel,27,2,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,27,8,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;C;A,False,True,0,adaption,,,
RandomModel,27,15,spatial-relational,verify,10,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
RandomModel,27,4,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
RandomModel,27,7,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,27,16,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,27,9,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,27,1,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
RandomModel,28,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,False,True,0,adaption,,,
RandomModel,28,16,spatial-relational,verify,2,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,28,6,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,28,4,spatial-relational,verify,4,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
RandomModel,28,14,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
RandomModel,28,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,28,13,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
RandomModel,28,3,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;A;C,False,False,1,adaption,,,
RandomModel,28,11,spatial-relational,verify,9,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,28,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,28,8,spatial-relational,verify,11,Right;B;A/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,28,1,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,28,15,spatial-relational,verify,13,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
RandomModel,28,12,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;C;A,True,True,1,adaption,,,
RandomModel,28,5,spatial-relational,verify,15,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,28,10,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;C;A,True,True,1,adaption,,,
RandomModel,29,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,29,4,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
RandomModel,29,1,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,29,8,spatial-relational,verify,4,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
RandomModel,29,15,spatial-relational,verify,5,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
RandomModel,29,6,spatial-relational,verify,6,Left;A;B/Right;C;B,Right;C;A,True,False,0,adaption,,,
RandomModel,29,12,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;C;A,False,True,0,adaption,,,
RandomModel,29,7,spatial-relational,verify,8,Right;B;A/Left;B;C,Right;C;A,True,False,0,adaption,,,
RandomModel,29,9,spatial-relational,verify,9,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,29,2,spatial-relational,verify,10,Left;A;B/Right;C;B,Left;A;C,True,False,0,adaption,,,
RandomModel,29,5,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
RandomModel,29,3,spatial-relational,verify,12,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
RandomModel,29,11,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
RandomModel,29,14,spatial-relational,verify,14,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
RandomModel,29,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,True,0,adaption,,,
RandomModel,29,10,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
RandomModel,30,14,spatial-relational,verify,1,Left;A;B/Right;C;B,Right;A;C,False,True,0,adaption,,,
